,Store,Dept,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
21879,3,1,2010-07-09,4544.62,0,B,37392,81.75,2.642,0.0,0.0,0.0,0.0,0.0,214.4265704,7.346
21895,3,19,2010-07-09,747.79,0,B,37392,81.75,2.642,0.0,0.0,0.0,0.0,0.0,214.4265704,7.346
21908,3,32,2010-07-09,2276.05,0,B,37392,81.75,2.642,0.0,0.0,0.0,0.0,0.0,214.4265704,7.346
21907,3,31,2010-07-09,703.0,0,B,37392,81.75,2.642,0.0,0.0,0.0,0.0,0.0,214.4265704,7.346
21906,3,30,2010-07-09,1273.6,0,B,37392,81.75,2.642,0.0,0.0,0.0,0.0,0.0,214.4265704,7.346
21905,3,29,2010-07-09,1726.5,0,B,37392,81.75,2.642,0.0,0.0,0.0,0.0,0.0,214.4265704,7.346
21904,3,28,2010-07-09,95.0,0,B,37392,81.75,2.642,0.0,0.0,0.0,0.0,0.0,214.4265704,7.346
21903,3,27,2010-07-09,324.5,0,B,37392,81.75,2.642,0.0,0.0,0.0,0.0,0.0,214.4265704,7.346
21894,3,17,2010-07-09,2568.76,0,B,37392,81.75,2.642,0.0,0.0,0.0,0.0,0.0,214.4265704,7.346
21901,3,25,2010-07-09,3704.0,0,B,37392,81.75,2.642,0.0,0.0,0.0,0.0,0.0,214.4265704,7.346
21900,3,24,2010-07-09,1812.38,0,B,37392,81.75,2.642,0.0,0.0,0.0,0.0,0.0,214.4265704,7.346
21899,3,23,2010-07-09,8017.6,0,B,37392,81.75,2.642,0.0,0.0,0.0,0.0,0.0,214.4265704,7.346
21898,3,22,2010-07-09,1995.17,0,B,37392,81.75,2.642,0.0,0.0,0.0,0.0,0.0,214.4265704,7.346
21897,3,21,2010-07-09,1146.23,0,B,37392,81.75,2.642,0.0,0.0,0.0,0.0,0.0,214.4265704,7.346
21902,3,26,2010-07-09,2190.09,0,B,37392,81.75,2.642,0.0,0.0,0.0,0.0,0.0,214.4265704,7.346
21896,3,20,2010-07-09,1348.73,0,B,37392,81.75,2.642,0.0,0.0,0.0,0.0,0.0,214.4265704,7.346
21985,3,56,2010-07-16,167.32,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21984,3,55,2010-07-16,5008.16,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21983,3,54,2010-07-16,22.0,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21982,3,52,2010-07-16,495.86,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21981,3,46,2010-07-16,4988.17,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21977,3,40,2010-07-16,15098.63,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21978,3,41,2010-07-16,743.63,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21976,3,38,2010-07-16,126733.32,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21975,3,36,2010-07-16,914.0,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21974,3,35,2010-07-16,1357.0,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21986,3,59,2010-07-16,179.76,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21980,3,44,2010-07-16,1301.98,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21987,3,60,2010-07-16,211.2,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21994,3,82,2010-07-16,5121.61,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21989,3,71,2010-07-16,838.42,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21990,3,72,2010-07-16,13264.74,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21991,3,74,2010-07-16,3364.86,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21992,3,79,2010-07-16,7158.13,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21993,3,81,2010-07-16,1022.34,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21973,3,34,2010-07-16,3721.5,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21995,3,85,2010-07-16,1300.48,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21996,3,87,2010-07-16,908.84,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21997,3,90,2010-07-16,1173.45,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21998,3,91,2010-07-16,273.67,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21999,3,92,2010-07-16,5350.86,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
22000,3,95,2010-07-16,14751.85,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
22001,3,96,2010-07-16,4109.98,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
22002,3,97,2010-07-16,164.92,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21988,3,67,2010-07-16,1335.99,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21972,3,33,2010-07-16,2686.5,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21979,3,42,2010-07-16,3250.28,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21970,3,31,2010-07-16,851.0,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21971,3,32,2010-07-16,1973.8,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21942,3,1,2010-07-16,3440.69,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21943,3,2,2010-07-16,14659.55,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21944,3,3,2010-07-16,5805.9,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21945,3,4,2010-07-16,6945.46,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21946,3,5,2010-07-16,5274.61,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21947,3,6,2010-07-16,921.57,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21948,3,7,2010-07-16,7162.07,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21950,3,9,2010-07-16,5044.95,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21951,3,10,2010-07-16,8463.23,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21952,3,11,2010-07-16,7583.31,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21953,3,12,2010-07-16,1956.76,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21954,3,13,2010-07-16,10474.84,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21955,3,14,2010-07-16,3708.06,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21949,3,8,2010-07-16,7856.36,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21957,3,17,2010-07-16,2265.98,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21956,3,16,2010-07-16,9357.69,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21968,3,29,2010-07-16,1676.5,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21967,3,28,2010-07-16,145.5,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21966,3,27,2010-07-16,264.5,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21965,3,26,2010-07-16,2047.25,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21964,3,25,2010-07-16,3074.83,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21969,3,30,2010-07-16,846.76,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21962,3,23,2010-07-16,6990.52,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21961,3,22,2010-07-16,1954.85,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21960,3,21,2010-07-16,1285.57,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21959,3,20,2010-07-16,1454.14,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21958,3,19,2010-07-16,437.66,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
21963,3,24,2010-07-16,1785.42,0,B,37392,84.32,2.623,0.0,0.0,0.0,0.0,0.0,214.41764759999998,7.346
22047,3,55,2010-07-23,5127.34,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22046,3,54,2010-07-23,78.0,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22045,3,52,2010-07-23,623.92,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22044,3,46,2010-07-23,4623.35,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22065,3,97,2010-07-23,159.61,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22042,3,44,2010-07-23,950.4,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22039,3,40,2010-07-23,15118.69,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22040,3,41,2010-07-23,832.13,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22038,3,38,2010-07-23,123556.42,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22037,3,36,2010-07-23,1220.0,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22036,3,35,2010-07-23,945.0,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22048,3,56,2010-07-23,102.54,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22041,3,42,2010-07-23,4051.24,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22049,3,59,2010-07-23,236.25,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22064,3,96,2010-07-23,3523.12,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22051,3,67,2010-07-23,1082.76,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22052,3,71,2010-07-23,1526.39,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22053,3,72,2010-07-23,10749.52,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22054,3,74,2010-07-23,3660.93,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22055,3,79,2010-07-23,6935.93,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22056,3,81,2010-07-23,982.66,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22057,3,82,2010-07-23,5006.89,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22058,3,85,2010-07-23,1040.59,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22059,3,87,2010-07-23,604.82,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22060,3,90,2010-07-23,1033.74,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22061,3,91,2010-07-23,350.68,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22062,3,92,2010-07-23,5040.41,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22063,3,95,2010-07-23,13979.33,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22050,3,60,2010-07-23,132.0,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22034,3,33,2010-07-23,2382.0,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22043,3,45,2010-07-23,20.96,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22032,3,31,2010-07-23,1046.0,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22033,3,32,2010-07-23,3027.05,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22003,3,1,2010-07-23,3874.45,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22004,3,2,2010-07-23,14224.53,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22005,3,3,2010-07-23,7107.79,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22006,3,4,2010-07-23,7320.08,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22007,3,5,2010-07-23,6729.8,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22008,3,6,2010-07-23,1683.46,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22009,3,7,2010-07-23,6381.82,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22010,3,8,2010-07-23,7002.83,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22011,3,9,2010-07-23,5505.18,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22012,3,10,2010-07-23,8642.48,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22013,3,11,2010-07-23,8544.24,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22014,3,12,2010-07-23,2378.57,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22015,3,13,2010-07-23,9954.57,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22016,3,14,2010-07-23,3981.39,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22035,3,34,2010-07-23,3365.5,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22018,3,17,2010-07-23,2801.04,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22017,3,16,2010-07-23,11390.78,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22030,3,29,2010-07-23,1320.25,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22029,3,28,2010-07-23,89.5,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22028,3,27,2010-07-23,262.5,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22027,3,26,2010-07-23,2041.85,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22026,3,25,2010-07-23,3223.26,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22031,3,30,2010-07-23,1031.34,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22024,3,23,2010-07-23,7232.14,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22023,3,22,2010-07-23,1939.6,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22022,3,21,2010-07-23,1108.73,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22021,3,20,2010-07-23,1227.23,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22020,3,19,2010-07-23,467.2,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22025,3,24,2010-07-23,2278.71,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22019,3,18,2010-07-23,3.0,0,B,37392,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.55649680000005,7.346
22110,3,55,2010-07-30,4249.86,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22109,3,54,2010-07-30,10.0,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22108,3,52,2010-07-30,537.79,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22107,3,51,2010-07-30,7.72,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22106,3,46,2010-07-30,4000.87,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22103,3,42,2010-07-30,3123.05,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22111,3,56,2010-07-30,101.58,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22102,3,41,2010-07-30,971.0,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22101,3,40,2010-07-30,14813.46,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22100,3,38,2010-07-30,124291.73,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22099,3,36,2010-07-30,715.5,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22098,3,35,2010-07-30,975.0,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22104,3,44,2010-07-30,1494.44,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22112,3,59,2010-07-30,183.32,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22115,3,71,2010-07-30,887.31,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22114,3,67,2010-07-30,1100.03,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22116,3,72,2010-07-30,10029.63,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22117,3,74,2010-07-30,3005.51,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22118,3,79,2010-07-30,7739.17,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22097,3,34,2010-07-30,2929.83,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22120,3,82,2010-07-30,5336.36,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22121,3,85,2010-07-30,1130.03,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22122,3,87,2010-07-30,766.52,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22123,3,90,2010-07-30,1244.07,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22124,3,91,2010-07-30,230.84,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22125,3,92,2010-07-30,5293.35,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22126,3,95,2010-07-30,15544.16,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22127,3,96,2010-07-30,4044.67,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22128,3,97,2010-07-30,211.97,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22113,3,60,2010-07-30,88.0,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22119,3,81,2010-07-30,1061.27,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22105,3,45,2010-07-30,19.96,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22094,3,31,2010-07-30,1332.96,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22095,3,32,2010-07-30,2397.42,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22066,3,1,2010-07-30,4205.62,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22067,3,2,2010-07-30,14191.77,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22068,3,3,2010-07-30,9147.7,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22069,3,4,2010-07-30,7570.49,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22070,3,5,2010-07-30,5453.14,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22071,3,6,2010-07-30,1491.41,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22072,3,7,2010-07-30,5208.45,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22073,3,8,2010-07-30,8128.51,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22074,3,9,2010-07-30,4554.41,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22075,3,10,2010-07-30,9151.06,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22076,3,11,2010-07-30,8097.9,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22077,3,12,2010-07-30,2418.48,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22078,3,13,2010-07-30,10837.55,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22096,3,33,2010-07-30,3265.75,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22080,3,16,2010-07-30,7147.73,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22079,3,14,2010-07-30,3782.86,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22092,3,29,2010-07-30,1311.01,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22091,3,28,2010-07-30,85.83,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22090,3,27,2010-07-30,612.25,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22089,3,26,2010-07-30,1795.13,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22088,3,25,2010-07-30,2370.46,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22093,3,30,2010-07-30,999.74,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22086,3,23,2010-07-30,7109.73,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22085,3,22,2010-07-30,1996.15,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22084,3,21,2010-07-30,940.19,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22083,3,20,2010-07-30,946.95,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22082,3,19,2010-07-30,653.07,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22081,3,17,2010-07-30,1823.62,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22087,3,24,2010-07-30,2789.71,0,B,37392,82.04,2.64,0.0,0.0,0.0,0.0,0.0,214.695346,7.346
22173,3,55,2010-08-06,4341.08,0,B,37392,85.13,2.627,0.0,0.0,0.0,0.0,0.0,214.8341952,7.346
22172,3,54,2010-08-06,88.0,0,B,37392,85.13,2.627,0.0,0.0,0.0,0.0,0.0,214.8341952,7.346
22171,3,52,2010-08-06,876.24,0,B,37392,85.13,2.627,0.0,0.0,0.0,0.0,0.0,214.8341952,7.346
22170,3,51,2010-08-06,2.66,0,B,37392,85.13,2.627,0.0,0.0,0.0,0.0,0.0,214.8341952,7.346
22169,3,46,2010-08-06,4922.75,0,B,37392,85.13,2.627,0.0,0.0,0.0,0.0,0.0,214.8341952,7.346
22166,3,41,2010-08-06,1080.64,0,B,37392,85.13,2.627,0.0,0.0,0.0,0.0,0.0,214.8341952,7.346
22167,3,42,2010-08-06,4939.75,0,B,37392,85.13,2.627,0.0,0.0,0.0,0.0,0.0,214.8341952,7.346
22165,3,40,2010-08-06,16268.44,0,B,37392,85.13,2.627,0.0,0.0,0.0,0.0,0.0,214.8341952,7.346
22164,3,38,2010-08-06,140753.31,0,B,37392,85.13,2.627,0.0,0.0,0.0,0.0,0.0,214.8341952,7.346
22163,3,36,2010-08-06,389.5,0,B,37392,85.13,2.627,0.0,0.0,0.0,0.0,0.0,214.8341952,7.346
22174,3,56,2010-08-06,131.32,0,B,37392,85.13,2.627,0.0,0.0,0.0,0.0,0.0,214.8341952,7.346
22162,3,35,2010-08-06,1381.5,0,B,37392,85.13,2.627,0.0,0.0,0.0,0.0,0.0,214.8341952,7.346
