,Store,Dept,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
190496,20,38,2010-12-10,109706.75,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190504,20,49,2010-12-10,15078.65,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190512,20,60,2010-12-10,1159.8,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190498,20,41,2010-12-10,12930.76,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190499,20,42,2010-12-10,6761.55,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190500,20,44,2010-12-10,11168.53,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190501,20,46,2010-12-10,46826.94,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190503,20,48,2010-12-10,2361.0,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190502,20,47,2010-12-10,35.0,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190531,20,98,2010-12-10,20871.4,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190506,20,52,2010-12-10,3831.37,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190507,20,54,2010-12-10,335.92,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190508,20,55,2010-12-10,56953.57,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190509,20,56,2010-12-10,3486.58,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190510,20,58,2010-12-10,2093.0,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190511,20,59,2010-12-10,11433.8,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190513,20,67,2010-12-10,19990.8,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190497,20,40,2010-12-10,85385.81,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190495,20,37,2010-12-10,6013.42,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190530,20,97,2010-12-10,26845.69,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190515,20,72,2010-12-10,149882.84,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190514,20,71,2010-12-10,10299.56,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190516,20,74,2010-12-10,21461.24,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190517,20,79,2010-12-10,36033.4,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190518,20,80,2010-12-10,43026.26,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190520,20,82,2010-12-10,52239.35,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190521,20,83,2010-12-10,6033.39,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190519,20,81,2010-12-10,33935.45,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190523,20,87,2010-12-10,42295.14,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190524,20,90,2010-12-10,108533.63,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190525,20,91,2010-12-10,91669.24,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190526,20,92,2010-12-10,197374.95,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190527,20,93,2010-12-10,57019.4,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190528,20,94,2010-12-10,49966.98,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190529,20,95,2010-12-10,143414.04,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190522,20,85,2010-12-10,6457.79,0,A,203742,24.27,3.109,0.0,0.0,0.0,0.0,0.0,204.6877378,7.484
190536,20,5,2010-12-17,116036.1,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190538,20,7,2010-12-17,176021.53,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190532,20,1,2010-12-17,86964.92,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190533,20,2,2010-12-17,83141.12,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190534,20,3,2010-12-17,19932.34,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190535,20,4,2010-12-17,50998.1,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190537,20,6,2010-12-17,25553.91,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190546,20,16,2010-12-17,7783.45,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190547,20,17,2010-12-17,30278.47,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190540,20,9,2010-12-17,35506.51,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190542,20,11,2010-12-17,39207.22,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190543,20,12,2010-12-17,3964.67,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190544,20,13,2010-12-17,47484.84,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190545,20,14,2010-12-17,57065.12,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190548,20,18,2010-12-17,53191.72,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190539,20,8,2010-12-17,79417.67,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190541,20,10,2010-12-17,60278.68,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190559,20,29,2010-12-17,17618.07,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190549,20,19,2010-12-17,379.97,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190566,20,36,2010-12-17,5842.0,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190557,20,27,2010-12-17,6514.76,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190551,20,21,2010-12-17,19772.11,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190552,20,22,2010-12-17,29305.11,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190553,20,23,2010-12-17,81738.72,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190554,20,24,2010-12-17,16665.33,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190555,20,25,2010-12-17,26637.01,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190556,20,26,2010-12-17,19832.92,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190565,20,35,2010-12-17,6667.0,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190558,20,28,2010-12-17,1342.81,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190560,20,30,2010-12-17,5288.3,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190561,20,31,2010-12-17,8092.59,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190562,20,32,2010-12-17,29065.26,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190563,20,33,2010-12-17,17257.48,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190564,20,34,2010-12-17,23337.0,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190550,20,20,2010-12-17,6304.37,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190567,20,37,2010-12-17,5232.71,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190568,20,38,2010-12-17,100146.82,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190587,20,72,2010-12-17,187563.48,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190585,20,67,2010-12-17,24684.46,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190571,20,42,2010-12-17,6624.94,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190572,20,44,2010-12-17,13208.38,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190573,20,46,2010-12-17,53153.05,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190574,20,47,2010-12-17,300.0,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190576,20,49,2010-12-17,15314.2,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190577,20,50,2010-12-17,2664.72,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190570,20,41,2010-12-17,15397.84,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190580,20,55,2010-12-17,58966.33,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190581,20,56,2010-12-17,2506.12,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190582,20,58,2010-12-17,3174.0,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190583,20,59,2010-12-17,17914.51,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190584,20,60,2010-12-17,1179.2,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190579,20,54,2010-12-17,514.92,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190578,20,52,2010-12-17,4092.28,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190586,20,71,2010-12-17,8395.92,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190575,20,48,2010-12-17,1757.0,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190588,20,74,2010-12-17,21999.23,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190594,20,85,2010-12-17,10400.13,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190590,20,80,2010-12-17,42199.57,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190591,20,81,2010-12-17,30960.01,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190592,20,82,2010-12-17,65655.57,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190593,20,83,2010-12-17,6165.79,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190595,20,87,2010-12-17,37719.97,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190596,20,90,2010-12-17,106368.18,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190597,20,91,2010-12-17,79463.27,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190589,20,79,2010-12-17,37085.78,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190599,20,93,2010-12-17,57683.19,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190600,20,94,2010-12-17,50116.44,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190601,20,95,2010-12-17,137526.19,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190602,20,97,2010-12-17,25682.79,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190603,20,98,2010-12-17,22310.66,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190569,20,40,2010-12-17,80224.18,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190598,20,92,2010-12-17,190354.16,0,A,203742,24.07,3.14,0.0,0.0,0.0,0.0,0.0,204.63211940000002,7.484
190621,20,19,2010-12-24,257.97,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190620,20,18,2010-12-24,58624.85,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190640,20,38,2010-12-24,106040.87,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190604,20,1,2010-12-24,102070.88,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190605,20,2,2010-12-24,108033.02,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190606,20,3,2010-12-24,30356.76,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190607,20,4,2010-12-24,61155.83,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190608,20,5,2010-12-24,161908.72,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190612,20,9,2010-12-24,62941.42,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190610,20,7,2010-12-24,261136.32,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190611,20,8,2010-12-24,93571.65,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190614,20,11,2010-12-24,41304.05,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190615,20,12,2010-12-24,3591.87,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190616,20,13,2010-12-24,48728.62,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190617,20,14,2010-12-24,96531.12,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190609,20,6,2010-12-24,54700.4,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190618,20,16,2010-12-24,5962.33,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190630,20,28,2010-12-24,1486.32,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190638,20,36,2010-12-24,9780.0,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190619,20,17,2010-12-24,47913.44,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190624,20,22,2010-12-24,37299.44,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190625,20,23,2010-12-24,125639.1,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190626,20,24,2010-12-24,20674.74,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190627,20,25,2010-12-24,34326.57,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190628,20,26,2010-12-24,24494.84,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190629,20,27,2010-12-24,11075.8,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190633,20,31,2010-12-24,11233.85,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190631,20,29,2010-12-24,29219.96,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190632,20,30,2010-12-24,7434.84,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190622,20,20,2010-12-24,6952.16,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190634,20,32,2010-12-24,67909.58,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190635,20,33,2010-12-24,23986.2,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190636,20,34,2010-12-24,37914.5,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190637,20,35,2010-12-24,11419.0,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190623,20,21,2010-12-24,29800.75,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190613,20,10,2010-12-24,55247.52,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190641,20,40,2010-12-24,94610.28,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190649,20,49,2010-12-24,14007.37,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190650,20,50,2010-12-24,3302.72,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190644,20,44,2010-12-24,16237.59,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190645,20,45,2010-12-24,20.94,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190646,20,46,2010-12-24,78104.79,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190648,20,48,2010-12-24,4363.0,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190647,20,47,2010-12-24,66.0,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190651,20,52,2010-12-24,4499.96,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190652,20,54,2010-12-24,1216.76,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190653,20,55,2010-12-24,97400.71,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190654,20,56,2010-12-24,3851.14,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190655,20,58,2010-12-24,9213.0,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190656,20,59,2010-12-24,31462.44,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190657,20,60,2010-12-24,704.0,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190658,20,67,2010-12-24,41710.7,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190639,20,37,2010-12-24,4259.51,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190659,20,71,2010-12-24,16831.99,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190676,20,98,2010-12-24,28265.62,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190643,20,42,2010-12-24,6850.67,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190642,20,41,2010-12-24,32908.74,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190660,20,72,2010-12-24,303006.44,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190662,20,79,2010-12-24,41864.97,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190663,20,80,2010-12-24,49286.2,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190664,20,81,2010-12-24,30872.18,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190665,20,82,2010-12-24,116330.5,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190661,20,74,2010-12-24,36010.15,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190667,20,85,2010-12-24,11827.43,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190668,20,87,2010-12-24,58198.32,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190666,20,83,2010-12-24,10762.95,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190670,20,91,2010-12-24,74121.22,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190671,20,92,2010-12-24,199674.33,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190672,20,93,2010-12-24,69187.59,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190673,20,94,2010-12-24,72574.25,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190674,20,95,2010-12-24,157504.39,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190675,20,97,2010-12-24,25448.93,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190669,20,90,2010-12-24,129404.36,0,A,203742,25.17,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484
190678,20,2,2010-12-31,62607.77,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190684,20,8,2010-12-31,64384.47,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190679,20,3,2010-12-31,10709.86,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190680,20,4,2010-12-31,48751.2,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190681,20,5,2010-12-31,53762.19,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190682,20,6,2010-12-31,5517.43,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190683,20,7,2010-12-31,26464.69,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190685,20,9,2010-12-31,17916.77,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190732,20,71,2010-12-31,11465.54,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190687,20,11,2010-12-31,20729.94,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190688,20,12,2010-12-31,3818.48,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190689,20,13,2010-12-31,48567.92,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190690,20,14,2010-12-31,22280.51,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190691,20,16,2010-12-31,5531.83,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190711,20,36,2010-12-31,2554.0,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190677,20,1,2010-12-31,28321.75,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190713,20,38,2010-12-31,101337.2,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190692,20,17,2010-12-31,17054.1,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190696,20,21,2010-12-31,10811.42,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190686,20,10,2010-12-31,32184.71,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190697,20,22,2010-12-31,14146.24,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190698,20,23,2010-12-31,23784.72,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190699,20,24,2010-12-31,3508.82,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190700,20,25,2010-12-31,14665.29,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190701,20,26,2010-12-31,6301.89,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190702,20,27,2010-12-31,3462.03,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190710,20,35,2010-12-31,3410.0,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190704,20,29,2010-12-31,7290.78,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190705,20,30,2010-12-31,5331.4,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190706,20,31,2010-12-31,3524.17,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190707,20,32,2010-12-31,9772.96,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190708,20,33,2010-12-31,4228.29,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
190709,20,34,2010-12-31,13126.0,1,A,203742,28.85,3.179,0.0,0.0,0.0,0.0,0.0,204.64322669999999,7.484
