,Store,Dept,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
287785,30,5,2010-07-30,284.84,0,C,42988,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.099
287786,30,6,2010-07-30,18.28,0,C,42988,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.099
287787,30,7,2010-07-30,523.81,0,C,42988,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.099
287788,30,8,2010-07-30,11887.69,0,C,42988,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.099
287789,30,9,2010-07-30,131.4,0,C,42988,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.099
287790,30,10,2010-07-30,231.56,0,C,42988,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.099
287791,30,11,2010-07-30,821.4,0,C,42988,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.099
287804,30,40,2010-07-30,21381.22,0,C,42988,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.099
287793,30,13,2010-07-30,12243.59,0,C,42988,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.099
287794,30,14,2010-07-30,1083.73,0,C,42988,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.099
287795,30,16,2010-07-30,2097.23,0,C,42988,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.099
287796,30,17,2010-07-30,125.15,0,C,42988,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.099
287797,30,20,2010-07-30,8.0,0,C,42988,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.099
287798,30,21,2010-07-30,1925.0,0,C,42988,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.099
287799,30,25,2010-07-30,46.0,0,C,42988,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.099
287800,30,28,2010-07-30,95.0,0,C,42988,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.099
287801,30,31,2010-07-30,32.92,0,C,42988,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.099
287802,30,32,2010-07-30,10.0,0,C,42988,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.099
287792,30,12,2010-07-30,67.93,0,C,42988,83.59,2.64,0.0,0.0,0.0,0.0,0.0,211.0264684,8.099
287863,30,79,2010-08-06,6068.59,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287862,30,74,2010-08-06,845.47,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287861,30,72,2010-08-06,83.97,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287860,30,67,2010-08-06,1066.8,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287855,30,46,2010-08-06,6543.55,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287858,30,59,2010-08-06,159.43,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287857,30,52,2010-08-06,10.38,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287856,30,49,2010-08-06,-17.0,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287864,30,80,2010-08-06,7366.34,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287859,30,60,2010-08-06,774.4,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287865,30,81,2010-08-06,11709.91,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287871,30,91,2010-08-06,33626.9,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287867,30,83,2010-08-06,2241.11,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287868,30,85,2010-08-06,72.92,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287869,30,87,2010-08-06,75.0,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287870,30,90,2010-08-06,32894.92,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287872,30,92,2010-08-06,50563.02,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287873,30,93,2010-08-06,22829.61,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287874,30,94,2010-08-06,26411.4,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287875,30,95,2010-08-06,49853.96,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287876,30,96,2010-08-06,20249.84,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287854,30,42,2010-08-06,66.69,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287878,30,98,2010-08-06,2508.64,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287866,30,82,2010-08-06,3418.0,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287877,30,97,2010-08-06,13481.81,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287853,30,40,2010-08-06,21366.84,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287851,30,32,2010-08-06,90.0,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287852,30,38,2010-08-06,59330.26,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287829,30,1,2010-08-06,9269.53,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287830,30,2,2010-08-06,13660.33,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287831,30,3,2010-08-06,632.82,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287832,30,4,2010-08-06,13179.61,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287833,30,5,2010-08-06,453.76,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287834,30,6,2010-08-06,54.62,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287836,30,8,2010-08-06,11203.79,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287837,30,9,2010-08-06,143.72,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287838,30,10,2010-08-06,156.78,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287839,30,11,2010-08-06,876.3,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287835,30,7,2010-08-06,445.1,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287841,30,13,2010-08-06,11961.13,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287840,30,12,2010-08-06,92.32,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287849,30,28,2010-08-06,62.5,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287848,30,26,2010-08-06,5.0,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287847,30,25,2010-08-06,35.5,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287846,30,21,2010-08-06,2069.85,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287850,30,31,2010-08-06,23.96,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287844,30,17,2010-08-06,94.86,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287843,30,16,2010-08-06,2226.68,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287842,30,14,2010-08-06,1046.14,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287845,30,20,2010-08-06,20.0,0,C,42988,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.16080490000002,8.099
287913,30,81,2010-08-13,11744.05,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287905,30,52,2010-08-13,11.55,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287906,30,59,2010-08-13,88.52,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287907,30,60,2010-08-13,704.0,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287908,30,67,2010-08-13,1218.9,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287909,30,72,2010-08-13,159.84,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287910,30,74,2010-08-13,486.41,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287911,30,79,2010-08-13,5991.63,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287912,30,80,2010-08-13,7014.14,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287914,30,82,2010-08-13,3509.74,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287926,30,98,2010-08-13,2695.98,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287916,30,85,2010-08-13,85.25,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287917,30,87,2010-08-13,294.5,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287918,30,90,2010-08-13,32629.28,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287919,30,91,2010-08-13,35017.29,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287920,30,92,2010-08-13,52376.56,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287921,30,93,2010-08-13,21141.23,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287922,30,94,2010-08-13,27175.79,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287923,30,95,2010-08-13,49484.37,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287924,30,96,2010-08-13,21266.53,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287925,30,97,2010-08-13,13441.89,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287915,30,83,2010-08-13,2149.07,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287903,30,42,2010-08-13,121.75,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287904,30,46,2010-08-13,6924.12,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287901,30,38,2010-08-13,60416.35,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287879,30,1,2010-08-13,9097.71,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287880,30,2,2010-08-13,13510.66,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287881,30,3,2010-08-13,714.28,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287882,30,4,2010-08-13,13587.57,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287883,30,5,2010-08-13,567.52,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287884,30,6,2010-08-13,20.82,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287885,30,7,2010-08-13,423.0,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287886,30,8,2010-08-13,11219.48,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287887,30,9,2010-08-13,131.7,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287888,30,10,2010-08-13,202.29,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287889,30,11,2010-08-13,708.88,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287902,30,40,2010-08-13,21467.99,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287891,30,13,2010-08-13,11113.98,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287892,30,14,2010-08-13,837.25,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287893,30,16,2010-08-13,2196.03,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287894,30,17,2010-08-13,128.93,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287895,30,20,2010-08-13,24.0,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287896,30,21,2010-08-13,1766.59,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287897,30,25,2010-08-13,51.0,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287898,30,28,2010-08-13,65.0,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287899,30,31,2010-08-13,17.0,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287900,30,32,2010-08-13,56.84,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287890,30,12,2010-08-13,102.81,0,C,42988,89.65,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.2951413,8.099
287962,30,81,2010-08-20,12020.62,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287961,30,80,2010-08-20,7303.37,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287960,30,79,2010-08-20,5659.02,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287959,30,74,2010-08-20,357.61,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287954,30,52,2010-08-20,16.12,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287957,30,67,2010-08-20,1236.91,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287956,30,60,2010-08-20,598.4,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287955,30,59,2010-08-20,153.68,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287963,30,82,2010-08-20,3434.35,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287958,30,72,2010-08-20,100.73,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287964,30,83,2010-08-20,2354.45,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287969,30,92,2010-08-20,50953.42,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287966,30,87,2010-08-20,104.92,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287967,30,90,2010-08-20,33946.18,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287968,30,91,2010-08-20,34779.2,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287970,30,93,2010-08-20,22331.13,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287971,30,94,2010-08-20,26182.7,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287972,30,95,2010-08-20,50643.05,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287973,30,96,2010-08-20,20730.47,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287974,30,97,2010-08-20,13834.62,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287975,30,98,2010-08-20,2792.18,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287953,30,46,2010-08-20,7138.79,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287965,30,85,2010-08-20,89.68,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287952,30,44,2010-08-20,2.59,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287951,30,42,2010-08-20,47.33,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287950,30,40,2010-08-20,21692.45,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287928,30,2,2010-08-20,14276.93,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287929,30,3,2010-08-20,951.25,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287930,30,4,2010-08-20,13432.72,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287931,30,5,2010-08-20,519.48,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287932,30,6,2010-08-20,50.22,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287933,30,7,2010-08-20,747.59,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287934,30,8,2010-08-20,11251.68,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287935,30,9,2010-08-20,123.93,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287936,30,10,2010-08-20,199.96,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287937,30,11,2010-08-20,788.43,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287938,30,12,2010-08-20,52.29,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287927,30,1,2010-08-20,8953.66,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287940,30,14,2010-08-20,1025.02,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287941,30,16,2010-08-20,2115.42,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287942,30,17,2010-08-20,172.92,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287943,30,20,2010-08-20,10.0,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287944,30,21,2010-08-20,1931.08,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287945,30,25,2010-08-20,92.5,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287946,30,26,2010-08-20,5.0,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287947,30,28,2010-08-20,64.0,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287948,30,32,2010-08-20,30.0,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287949,30,38,2010-08-20,59563.32,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
287939,30,13,2010-08-20,12278.43,0,C,42988,89.58,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.25965860000002,8.099
288010,30,81,2010-08-27,12588.01,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288009,30,80,2010-08-27,6951.18,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288008,30,79,2010-08-27,5909.15,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288007,30,74,2010-08-27,468.88,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288002,30,52,2010-08-27,19.43,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288005,30,67,2010-08-27,1142.27,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288004,30,60,2010-08-27,475.2,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288003,30,59,2010-08-27,202.09,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288011,30,82,2010-08-27,3513.91,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288006,30,72,2010-08-27,123.69,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288012,30,83,2010-08-27,2112.85,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288017,30,92,2010-08-27,52503.77,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288014,30,87,2010-08-27,579.83,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288015,30,90,2010-08-27,34012.08,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288016,30,91,2010-08-27,32799.36,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288018,30,93,2010-08-27,22488.5,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288019,30,94,2010-08-27,26445.71,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288020,30,95,2010-08-27,50332.53,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288021,30,96,2010-08-27,19364.08,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288022,30,97,2010-08-27,14782.44,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288023,30,98,2010-08-27,2457.85,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288001,30,46,2010-08-27,7012.55,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288013,30,85,2010-08-27,188.62,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
288000,30,44,2010-08-27,7.76,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
287999,30,42,2010-08-27,61.29,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
287998,30,40,2010-08-27,22346.26,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
287976,30,1,2010-08-27,9195.75,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
287977,30,2,2010-08-27,14351.64,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
287978,30,3,2010-08-27,1819.73,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
287979,30,4,2010-08-27,14070.22,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
287980,30,5,2010-08-27,379.64,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
287981,30,6,2010-08-27,21.42,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
287983,30,8,2010-08-27,11800.25,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
287984,30,9,2010-08-27,83.69,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
287985,30,10,2010-08-27,215.42,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
287986,30,11,2010-08-27,793.1,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
287982,30,7,2010-08-27,588.19,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
287988,30,13,2010-08-27,12422.36,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
287987,30,12,2010-08-27,69.71,0,C,42988,86.2,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.2241759,8.099
